isolabel_ext,synonym
BR-ES-SantaTeresa,br;es;sta
BR-ES-SantaTeresa,br;espirito.santo;santa.teresa
BR-ES-SantaTeresa,br-3204609
BR-ES-SantaTeresa,br-santateresa
BR-ES-SantaTeresa,br-es-sta
BR-ES-SantaTeresa,br;es;santa.teresa
BR-ES-SantaTeresa,co-e-sta
BR-ES-SaoDomingosNorte,br;espirito.santo;sao.domingos.norte
BR-ES-SaoDomingosNorte,br-saodomingosnorte
BR-ES-SaoDomingosNorte,br-3204658
BR-ES-SaoDomingosNorte,br;es;sao.domingos.norte
BR-ES-SaoGabrielPalha,co-e-slh
BR-ES-SaoGabrielPalha,br;es;sao.gabriel.palha
BR-ES-SaoGabrielPalha,br-saogabrielpalha
BR-ES-SaoGabrielPalha,br;es;slh
BR-ES-SaoGabrielPalha,br;espirito.santo;sao.gabriel.palha
BR-ES-SaoGabrielPalha,br-3204708
BR-ES-SaoGabrielPalha,br-es-slh
BR-ES-SaoJoseCalcado,br-3204807
BR-ES-SaoJoseCalcado,br-es-ssd
BR-ES-SaoJoseCalcado,br;es;ssd
BR-ES-SaoJoseCalcado,br;espirito.santo;sao.jose.calcado
BR-ES-SaoJoseCalcado,co-e-ssd
BR-ES-SaoJoseCalcado,br;es;sao.jose.calcado
BR-ES-SaoJoseCalcado,br-saojosecalcado
BR-ES-SaoMateus,br;es;smt
BR-ES-SaoMateus,co-e-smt
BR-ES-SaoMateus,br;espirito.santo;sao.mateus
BR-ES-SaoMateus,br-3204906
BR-ES-SaoMateus,br-es-smt
BR-ES-SaoMateus,br;es;sao.mateus
BR-ES-SaoMateus,br-saomateus
BR-ES-SaoRoqueCanaa,br;espirito.santo;sao.roque.canaa
BR-ES-SaoRoqueCanaa,br-3204955
BR-ES-SaoRoqueCanaa,br;es;sao.roque.canaa
BR-ES-SaoRoqueCanaa,br-saoroquecanaa
BR-ES-Serra,br;es;serra
BR-ES-Serra,br-es-sea
BR-ES-Serra,br-serra
BR-ES-Serra,br-3205002
BR-ES-Serra,br;espirito.santo;serra
BR-ES-Serra,co-e-sea
BR-ES-Serra,br;es;sea
BR-ES-Sooretama,br;espirito.santo;sooretama
BR-ES-Sooretama,br;es;sooretama
BR-ES-Sooretama,br-sooretama
BR-ES-Sooretama,br-3205010
BR-ES-VargemAlta,br-es-vgt
BR-ES-VargemAlta,br-vargemalta
BR-ES-VargemAlta,br;espirito.santo;vargem.alta
BR-ES-VargemAlta,br;es;vgt
BR-ES-VargemAlta,co-e-vgt
BR-ES-VargemAlta,br;es;vargem.alta
BR-ES-VargemAlta,br-3205036
BR-ES-VendaNovaImigrante,br;es;venda.nova.imigrante
BR-ES-VendaNovaImigrante,br;espirito.santo;venda.nova.imigrante
BR-ES-VendaNovaImigrante,br-vendanovaimigrante
BR-ES-VendaNovaImigrante,br-3205069
BR-ES-VendaNovaImigrante,br-es-vni
BR-ES-VendaNovaImigrante,co-e-vni
BR-ES-VendaNovaImigrante,br;es;vni
BR-ES-Viana,br;es;viana
BR-ES-Viana,co-e-via
BR-ES-Viana,br;es;via
BR-ES-Viana,br;espirito.santo;viana
BR-ES-Viana,br-es-via
BR-ES-Viana,br-3205101
BR-ES-VilaPavao,co-e-vpv
BR-ES-VilaPavao,br;es;vila.pavao
BR-ES-VilaPavao,br-vilapavao
BR-ES-VilaPavao,br-3205150
BR-ES-VilaPavao,br;espirito.santo;vila.pavao
BR-ES-VilaPavao,br;es;vpv
BR-ES-VilaPavao,br-es-vpv
BR-ES-VilaValerio,br-vilavalerio
BR-ES-VilaValerio,br;espirito.santo;vila.valerio
BR-ES-VilaValerio,br-3205176
BR-ES-VilaValerio,br;es;vila.valerio
BR-ES-VilaVelha,br;es;vila.velha
BR-ES-VilaVelha,br-vilavelha
BR-ES-VilaVelha,br;espirito.santo;vila.velha
BR-ES-VilaVelha,br-es-vva
BR-ES-VilaVelha,co-e-vva
BR-ES-VilaVelha,br;es;vva
BR-ES-VilaVelha,br-3205200
BR-ES-Vitoria,co-e-
BR-ES-Vitoria,co-e-vix
BR-ES-Vitoria,br;es;vitoria
BR-ES-Vitoria,br-3205309
BR-ES-Vitoria,br-vitoria
BR-ES-Vitoria,br;espirito.santo;vitoria
BR-ES-Vitoria,br-es-vta
BR-ES-Vitoria,co-e-vta
BR-ES-Vitoria,br;es;vta
BR-ES-Vitoria,br-es-es
BR-GO,br;goias
BR-GO,br-52
BR-GO,br;go
BR-GO-AbadiaGoias,br-5200050
BR-GO-AbadiaGoias,br;goias;abadia.goias
BR-GO-AbadiaGoias,br-abadiagoias
BR-GO-AbadiaGoias,br;go;abadia.goias
BR-GO-Abadiania,br-5200100
BR-GO-Abadiania,br-go-abi
BR-GO-Abadiania,br;goias;abadiania
BR-GO-Abadiania,br;go;abadiania
BR-GO-Abadiania,br-abadiania
BR-GO-Abadiania,br;go;abi
BR-GO-Abadiania,co-g-abi
BR-GO-Acreuna,br-5200134
BR-GO-Acreuna,co-g-aeu
BR-GO-Acreuna,br-acreuna
BR-GO-Acreuna,br;go;aeu
BR-GO-Acreuna,br-go-aeu
BR-GO-Acreuna,br;go;acreuna
BR-GO-Acreuna,br;goias;acreuna
BR-GO-Adelandia,br;go;adelandia
BR-GO-Adelandia,br-go-adn
BR-GO-Adelandia,co-g-adn
BR-GO-Adelandia,br-adelandia
BR-GO-Adelandia,br;go;adn
BR-GO-Adelandia,br;goias;adelandia
BR-GO-Adelandia,br-5200159
BR-GO-AguaFriaGoias,br-aguafriagoias
BR-GO-AguaFriaGoias,co-g-aaf
BR-GO-AguaFriaGoias,br;go;agua.fria.goias
BR-GO-AguaFriaGoias,br-go-aaf
BR-GO-AguaFriaGoias,br;go;aaf
BR-GO-AguaFriaGoias,br-5200175
BR-GO-AguaFriaGoias,br;goias;agua.fria.goias
BR-GO-AguaLimpa,br;go;agua.limpa
BR-GO-AguaLimpa,br;go;aum
BR-GO-AguaLimpa,co-g-aum
BR-GO-AguaLimpa,br-go-aum
BR-GO-AguaLimpa,br;goias;agua.limpa
BR-GO-AguaLimpa,br-agualimpa
BR-GO-AguaLimpa,br-5200209
BR-GO-AguasLindasGoias,br-5200258
BR-GO-AguasLindasGoias,br;go;aguas.lindas.goias
BR-GO-AguasLindasGoias,br;goias;aguas.lindas.goias
BR-GO-AguasLindasGoias,br-aguaslindasgoias
BR-GO-Alexania,co-g-alx
BR-GO-Alexania,br;goias;alexania
BR-GO-Alexania,br-go-alx
BR-GO-Alexania,br;go;alexania
BR-GO-Alexania,br-5200308
BR-GO-Alexania,br-alexania
BR-GO-Alexania,br;go;alx
BR-GO-Aloandia,br-5200506
BR-GO-Aloandia,br;go;adi
BR-GO-Aloandia,br-aloandia
BR-GO-Aloandia,br;goias;aloandia
BR-GO-Aloandia,br-go-adi
BR-GO-Aloandia,br;go;aloandia
BR-GO-Aloandia,co-g-adi
BR-GO-AltoHorizonte,br-5200555
BR-GO-AltoHorizonte,br;goias;alto.horizonte
BR-GO-AltoHorizonte,br;go;alto.horizonte
BR-GO-AltoHorizonte,br-altohorizonte
BR-GO-AltoParaisoGoias,br;go;apg
BR-GO-AltoParaisoGoias,br-altoparaisogoias
BR-GO-AltoParaisoGoias,br-go-apg
BR-GO-AltoParaisoGoias,br;go;alto.paraiso.goias
BR-GO-AltoParaisoGoias,co-g-apg
BR-GO-AltoParaisoGoias,br-5200605
BR-GO-AltoParaisoGoias,br;goias;alto.paraiso.goias
BR-GO-AlvoradaNorte,br;go;alvorada.norte
BR-GO-AlvoradaNorte,br;go;avn
BR-GO-AlvoradaNorte,br-5200803
BR-GO-AlvoradaNorte,br-alvoradanorte
BR-GO-AlvoradaNorte,co-g-avn
BR-GO-AlvoradaNorte,br;goias;alvorada.norte
BR-GO-AlvoradaNorte,br-go-avn
BR-GO-Amaralina,br;goias;amaralina
BR-GO-Amaralina,br;go;amaralina
BR-GO-Amaralina,br-5200829
BR-GO-Amaralina,br-amaralina
BR-GO-AmericanoBrasil,br-5200852
BR-GO-AmericanoBrasil,br;goias;americano.brasil
BR-GO-AmericanoBrasil,br;go;americano.brasil
BR-GO-AmericanoBrasil,br;go;adb
BR-GO-AmericanoBrasil,br-go-adb
BR-GO-AmericanoBrasil,co-g-adb
BR-GO-AmericanoBrasil,br-americanobrasil
BR-GO-Amorinopolis,co-g-ami
BR-GO-Amorinopolis,br-amorinopolis
BR-GO-Amorinopolis,br;go;amorinopolis
BR-GO-Amorinopolis,br-5200902
BR-GO-Amorinopolis,br;go;ami
BR-GO-Amorinopolis,br;goias;amorinopolis
BR-GO-Amorinopolis,br-go-ami
BR-GO-Anapolis,co-g-ans
BR-GO-Anapolis,br-go-ans
BR-GO-Anapolis,br;goias;anapolis
BR-GO-Anapolis,br-5201108
BR-GO-Anapolis,br;go;anapolis
BR-GO-Anapolis,br;go;ans
BR-GO-Anapolis,br-anapolis
BR-GO-Anhanguera,co-g-ahg
BR-GO-Anhanguera,br;go;ahg
BR-GO-Anhanguera,br-go-ahg
BR-GO-Anhanguera,br;go;anhanguera
BR-GO-Anhanguera,br-5201207
BR-GO-Anhanguera,br;goias;anhanguera
BR-GO-Anhanguera,br-anhanguera
BR-GO-Anicuns,br;go;anu
BR-GO-Anicuns,br-5201306
BR-GO-Anicuns,br;goias;anicuns
BR-GO-Anicuns,br-anicuns
BR-GO-Anicuns,br;go;anicuns
BR-GO-Anicuns,br-go-anu
BR-GO-Anicuns,co-g-anu
BR-GO-AparecidaGoiania,br-5201405
BR-GO-AparecidaGoiania,br-aparecidagoiania
BR-GO-AparecidaGoiania,br;goias;aparecida.goiania
BR-GO-AparecidaGoiania,br;go;acg
BR-GO-AparecidaGoiania,co-g-acg
BR-GO-AparecidaGoiania,br;go;aparecida.goiania
BR-GO-AparecidaGoiania,br-go-acg
BR-GO-AparecidaRioDoce,br;go;aparecida.rio.doce
BR-GO-AparecidaRioDoce,br-5201454
BR-GO-AparecidaRioDoce,br;goias;aparecida.rio.doce
BR-GO-AparecidaRioDoce,br-aparecidariodoce
BR-GO-Apore,br;go;apy
BR-GO-Apore,br;go;apore
BR-GO-Apore,br-5201504
BR-GO-Apore,br-go-apy
BR-GO-Apore,br;goias;apore
BR-GO-Apore,co-g-apy
BR-GO-Apore,br-apore
BR-GO-Aracu,br-go-acw
BR-GO-Aracu,br-5201603
BR-GO-Aracu,br;go;acw
BR-GO-Aracu,br;go;aracu
BR-GO-Aracu,br-aracu
BR-GO-Aracu,co-g-acw
BR-GO-Aracu,br;goias;aracu
BR-GO-Aragarcas,br;go;agr
BR-GO-Aragarcas,br;goias;aragarcas
BR-GO-Aragarcas,co-g-agr
BR-GO-Aragarcas,br-5201702
BR-GO-Aragarcas,br-go-agr
BR-GO-Aragarcas,br;go;aragarcas
BR-GO-Aragarcas,br-aragarcas
BR-GO-Aragoiania,br;goias;aragoiania
BR-GO-Aragoiania,br-5201801
BR-GO-Aragoiania,br;go;agk
BR-GO-Aragoiania,br;go;aragoiania
BR-GO-Aragoiania,br-go-agk
BR-GO-Aragoiania,br-aragoiania
BR-GO-Aragoiania,co-g-agk
BR-GO-Araguapaz,br;goias;araguapaz
BR-GO-Araguapaz,br-araguapaz
BR-GO-Araguapaz,br;go;araguapaz
BR-GO-Araguapaz,br-5202155
BR-GO-Arenopolis,br;go;arenopolis
BR-GO-Arenopolis,br-5202353
BR-GO-Arenopolis,br;goias;arenopolis
BR-GO-Arenopolis,br-arenopolis
BR-GO-Arenopolis,br;go;aop
BR-GO-Arenopolis,br-go-aop
BR-GO-Arenopolis,co-g-aop
BR-GO-Aruana,br-5202502
BR-GO-Aruana,br-go-auy
BR-GO-Aruana,br;goias;aruana
BR-GO-Aruana,br;go;auy
BR-GO-Aruana,br-aruana
BR-GO-Aruana,br;go;aruana
BR-GO-Aruana,co-g-auy
BR-GO-Aurilandia,br-go-aul
BR-GO-Aurilandia,br;go;aurilandia
BR-GO-Aurilandia,br-5202601
BR-GO-Aurilandia,br;goias;aurilandia
BR-GO-Aurilandia,br-aurilandia
BR-GO-Aurilandia,co-g-aul
BR-GO-Aurilandia,br;go;aul
BR-GO-Avelinopolis,br-go-aen
BR-GO-Avelinopolis,br;go;aen
BR-GO-Avelinopolis,br;goias;avelinopolis
BR-GO-Avelinopolis,br;go;avelinopolis
BR-GO-Avelinopolis,br-avelinopolis
BR-GO-Avelinopolis,br-5202809
BR-GO-Avelinopolis,co-g-aen
BR-GO-Baliza,br;go;blz
BR-GO-Baliza,br-baliza
BR-GO-Baliza,co-g-blz
BR-GO-Baliza,br-5203104
BR-GO-Baliza,br;goias;baliza
BR-GO-Baliza,br;go;baliza
BR-GO-Baliza,br-go-blz
BR-GO-BarroAlto,br;go;barro.alto
BR-GO-BarroAlto,br;goias;barro.alto
BR-GO-BarroAlto,br-5203203
BR-GO-BelaVistaGoias,br-belavistagoias
BR-GO-BelaVistaGoias,br;goias;bela.vista.goias
BR-GO-BelaVistaGoias,co-g-bgs
BR-GO-BelaVistaGoias,br;go;bela.vista.goias
BR-GO-BelaVistaGoias,br-5203302
BR-GO-BelaVistaGoias,br-go-bgs
BR-GO-BelaVistaGoias,br;go;bgs
BR-GO-BomJardimGoias,br-go-bog
BR-GO-BomJardimGoias,br;go;bom.jardim.goias
BR-GO-BomJardimGoias,co-g-bog
BR-GO-BomJardimGoias,br-bomjardimgoias
BR-GO-BomJardimGoias,br-5203401
BR-GO-BomJardimGoias,br;goias;bom.jardim.goias
BR-GO-BomJardimGoias,br;go;bog
BR-GO-BomJesusGoias,br-bomjesusgoias
BR-GO-BomJesusGoias,br;go;bom.jesus.goias
BR-GO-BomJesusGoias,br;go;bje
BR-GO-BomJesusGoias,br-5203500
BR-GO-BomJesusGoias,br-go-bje
BR-GO-BomJesusGoias,br;goias;bom.jesus.goias
BR-GO-BomJesusGoias,co-g-bje
BR-GO-Bonfinopolis,br-bonfinopolis
BR-GO-Bonfinopolis,br-5203559
BR-GO-Bonfinopolis,br;go;bnf
BR-GO-Bonfinopolis,br-go-bnf
BR-GO-Bonfinopolis,br;go;bonfinopolis
BR-GO-Bonfinopolis,co-g-bnf
BR-GO-Bonfinopolis,br;goias;bonfinopolis
BR-GO-Bonopolis,br;goias;bonopolis
BR-GO-Bonopolis,br-5203575
BR-GO-Bonopolis,br-bonopolis
BR-GO-Bonopolis,br;go;bonopolis
BR-GO-Brazabrantes,br-brazabrantes
BR-GO-Brazabrantes,br-go-bzb
BR-GO-Brazabrantes,br;go;bzb
BR-GO-Brazabrantes,co-g-bzb
BR-GO-Brazabrantes,br;goias;brazabrantes
BR-GO-Brazabrantes,br;go;brazabrantes
BR-GO-Brazabrantes,br-5203609
BR-GO-Britania,br-5203807
BR-GO-Britania,br;goias;britania
BR-GO-Britania,br;go;bit
BR-GO-Britania,co-g-bit
BR-GO-Britania,br-britania
BR-GO-Britania,br;go;britania
BR-GO-Britania,br-go-bit
BR-GO-BuritiAlegre,co-g-bug
BR-GO-BuritiAlegre,br-5203906
BR-GO-BuritiAlegre,br;go;bug
BR-GO-BuritiAlegre,br-go-bug
BR-GO-BuritiAlegre,br-buritialegre
BR-GO-BuritiAlegre,br;goias;buriti.alegre
BR-GO-BuritiAlegre,br;go;buriti.alegre
BR-GO-BuritiGoias,br-5203939
BR-GO-BuritiGoias,br;go;buriti.goias
BR-GO-BuritiGoias,br;goias;buriti.goias
BR-GO-BuritiGoias,br-buritigoias
BR-GO-Buritinopolis,br-5203962
BR-GO-Buritinopolis,br;goias;buritinopolis
BR-GO-Buritinopolis,br;go;buritinopolis
BR-GO-Buritinopolis,br-buritinopolis
BR-GO-Cabeceiras,br;goias;cabeceiras
BR-GO-Cabeceiras,br-5204003
BR-GO-Cabeceiras,br-cabeceiras
BR-GO-Cabeceiras,br-go-cxc
BR-GO-Cabeceiras,co-g-cxc
BR-GO-Cabeceiras,br;go;cxc
BR-GO-Cabeceiras,br;go;cabeceiras
BR-GO-CachoeiraAlta,br-cachoeiraalta
BR-GO-CachoeiraAlta,br-5204102
BR-GO-CachoeiraAlta,br;goias;cachoeira.alta
BR-GO-CachoeiraAlta,co-g-ccl
BR-GO-CachoeiraAlta,br-go-ccl
BR-GO-CachoeiraAlta,br;go;cachoeira.alta
BR-GO-CachoeiraAlta,br;go;ccl
BR-GO-CachoeiraDourada,br-go-cxx
BR-GO-CachoeiraDourada,br;goias;cachoeira.dourada
BR-GO-CachoeiraDourada,br;go;cachoeira.dourada
BR-GO-CachoeiraDourada,co-g-cxx
BR-GO-CachoeiraDourada,br;go;cxx
BR-GO-CachoeiraDourada,br-5204250
BR-GO-CachoeiraGoias,br-go-cxh
BR-GO-CachoeiraGoias,br-5204201
BR-GO-CachoeiraGoias,br;goias;cachoeira.goias
BR-GO-CachoeiraGoias,co-g-cxh
BR-GO-CachoeiraGoias,br;go;cxh
BR-GO-CachoeiraGoias,br-cachoeiragoias
BR-GO-CachoeiraGoias,br;go;cachoeira.goias
BR-GO-Cacu,br-5204300
BR-GO-Cacu,br;go;caw
BR-GO-Cacu,br;go;cacu
BR-GO-Cacu,br-cacu
BR-GO-Cacu,co-g-caw
BR-GO-Cacu,br;goias;cacu
BR-GO-Cacu,br-go-caw
BR-GO-Caiaponia,br;goias;caiaponia
BR-GO-Caiaponia,br-caiaponia
BR-GO-Caiaponia,br-go-con
BR-GO-Caiaponia,br;go;con
BR-GO-Caiaponia,co-g-con
BR-GO-Caiaponia,br-5204409
BR-GO-Caiaponia,br;go;caiaponia
BR-GO-CaldasNovas,br-caldasnovas
BR-GO-CaldasNovas,br;go;caldas.novas
BR-GO-CaldasNovas,br-go-clv
BR-GO-CaldasNovas,br;go;clv
BR-GO-CaldasNovas,br;goias;caldas.novas
BR-GO-CaldasNovas,br-5204508
BR-GO-CaldasNovas,co-g-clv
BR-GO-Caldazinha,br;goias;caldazinha
BR-GO-Caldazinha,br;go;caldazinha
BR-GO-Caldazinha,br-5204557
BR-GO-Caldazinha,br-caldazinha
BR-GO-CampestreGoias,br-5204607
BR-GO-CampestreGoias,co-g-ckp
BR-GO-CampestreGoias,br-campestregoias
BR-GO-CampestreGoias,br;go;campestre.goias
BR-GO-CampestreGoias,br;go;ckp
BR-GO-CampestreGoias,br-go-ckp
BR-GO-CampestreGoias,br;goias;campestre.goias
BR-GO-Campinacu,br-campinacu
BR-GO-Campinacu,br;goias;campinacu
BR-GO-Campinacu,co-g-cww
BR-GO-Campinacu,br;go;campinacu
BR-GO-Campinacu,br-5204656
BR-GO-Campinacu,br-go-cww
BR-GO-Campinacu,br;go;cww
BR-GO-Campinorte,br-go-cno
BR-GO-Campinorte,br;goias;campinorte
BR-GO-Campinorte,br;go;cno
BR-GO-Campinorte,co-g-cno
BR-GO-Campinorte,br-5204706
BR-GO-Campinorte,br;go;campinorte
BR-GO-Campinorte,br-campinorte
BR-GO-CampoAlegreGoias,co-g-cgg
BR-GO-CampoAlegreGoias,br-campoalegregoias
BR-GO-CampoAlegreGoias,br-go-cgg
BR-GO-CampoAlegreGoias,br-5204805
BR-GO-CampoAlegreGoias,br;goias;campo.alegre.goias
BR-GO-CampoAlegreGoias,br;go;campo.alegre.goias
BR-GO-CampoAlegreGoias,br;go;cgg
BR-GO-CampoLimpoGoias,br-5204854
BR-GO-CampoLimpoGoias,br;goias;campo.limpo.goias
BR-GO-CampoLimpoGoias,br;go;campo.limpo.goias
BR-GO-CampoLimpoGoias,br-campolimpogoias
BR-GO-CamposBelos,br-camposbelos
BR-GO-CamposBelos,co-g-csb
BR-GO-CamposBelos,br;goias;campos.belos
BR-GO-CamposBelos,br;go;campos.belos
BR-GO-CamposBelos,br-5204904
BR-GO-CamposBelos,br-go-csb
BR-GO-CamposBelos,br;go;csb
BR-GO-CamposVerdes,br-go-cov
BR-GO-CamposVerdes,br-camposverdes
BR-GO-CamposVerdes,br;go;cov
BR-GO-CamposVerdes,co-g-cov
BR-GO-CamposVerdes,br;goias;campos.verdes
BR-GO-CamposVerdes,br-5204953
BR-GO-CamposVerdes,br;go;campos.verdes
BR-GO-CarmoRioVerde,co-g-cod
BR-GO-CarmoRioVerde,br-5205000
BR-GO-CarmoRioVerde,br;goias;carmo.rio.verde
BR-GO-CarmoRioVerde,br;go;carmo.rio.verde
BR-GO-CarmoRioVerde,br;go;cod
BR-GO-CarmoRioVerde,br-carmorioverde
BR-GO-CarmoRioVerde,br-go-cod
BR-GO-Castelandia,br-5205059
BR-GO-Castelandia,br;goias;castelandia
BR-GO-Castelandia,br;go;castelandia
BR-GO-Castelandia,br-castelandia
BR-GO-Catalao,br;goias;catalao
BR-GO-Catalao,br;go;ctl
BR-GO-Catalao,br-catalao
BR-GO-Catalao,br;go;catalao
BR-GO-Catalao,co-g-ctl
BR-GO-Catalao,br-5205109
BR-GO-Catalao,br-go-ctl
BR-GO-Caturai,co-g-cuk
BR-GO-Caturai,br;goias;caturai
BR-GO-Caturai,br-go-cuk
BR-GO-Caturai,br;go;cuk
BR-GO-Caturai,br-5205208
BR-GO-Caturai,br-caturai
BR-GO-Caturai,br;go;caturai
BR-GO-Cavalcante,co-g-cvc
BR-GO-Cavalcante,br;goias;cavalcante
BR-GO-Cavalcante,br;go;cavalcante
BR-GO-Cavalcante,br-5205307
BR-GO-Cavalcante,br;go;cvc
BR-GO-Cavalcante,br-cavalcante
BR-GO-Cavalcante,br-go-cvc
BR-GO-Ceres,br;go;cee
BR-GO-Ceres,co-g-cee
BR-GO-Ceres,br;goias;ceres
BR-GO-Ceres,br-ceres
BR-GO-Ceres,br-5205406
BR-GO-Ceres,br-go-cee
BR-GO-Ceres,br;go;ceres
BR-GO-Cezarina,br-go-czk
BR-GO-Cezarina,br-cezarina
BR-GO-Cezarina,co-g-czk
BR-GO-Cezarina,br;go;czk
BR-GO-Cezarina,br;go;cezarina
BR-GO-Cezarina,br-5205455
BR-GO-Cezarina,br;goias;cezarina
BR-GO-ChapadaoCeu,br;goias;chapadao.ceu
BR-GO-ChapadaoCeu,br-5205471
BR-GO-ChapadaoCeu,br;go;chapadao.ceu
BR-GO-ChapadaoCeu,br-chapadaoceu
BR-GO-CidadeOcidental,br;goias;cidade.ocidental
BR-GO-CidadeOcidental,br-5205497
BR-GO-CidadeOcidental,br-cidadeocidental
BR-GO-CidadeOcidental,br;go;cidade.ocidental
BR-GO-CocalzinhoGoias,br;go;cocalzinho.goias
BR-GO-CocalzinhoGoias,br-5205513
BR-GO-CocalzinhoGoias,br;goias;cocalzinho.goias
BR-GO-CocalzinhoGoias,br-cocalzinhogoias
BR-GO-ColinasSul,br;go;cjl
BR-GO-ColinasSul,co-g-cjl
BR-GO-ColinasSul,br-go-cjl
BR-GO-ColinasSul,br-5205521
BR-GO-ColinasSul,br;go;colinas.sul
BR-GO-ColinasSul,br-colinassul
BR-GO-ColinasSul,br;goias;colinas.sul
BR-GO-CorregoOuro,co-g-cog
BR-GO-CorregoOuro,br;go;corrego.ouro
BR-GO-CorregoOuro,br-go-cog
BR-GO-CorregoOuro,br-5205703
BR-GO-CorregoOuro,br;go;cog
BR-GO-CorregoOuro,br;goias;corrego.ouro
BR-GO-CorregoOuro,br-corregoouro
BR-GO-CorumbaGoias,br-5205802
BR-GO-CorumbaGoias,br;go;corumba.goias
BR-GO-CorumbaGoias,br;goias;corumba.goias
BR-GO-CorumbaGoias,br-go-cmg
BR-GO-CorumbaGoias,br;go;cmg
BR-GO-CorumbaGoias,br-corumbagoias
BR-GO-CorumbaGoias,co-g-cmg
BR-GO-Corumbaiba,br;goias;corumbaiba
BR-GO-Corumbaiba,br;go;corumbaiba
BR-GO-Corumbaiba,br-corumbaiba
BR-GO-Corumbaiba,br-5205901
BR-GO-Corumbaiba,br;go;cum
BR-GO-Corumbaiba,co-g-cum
BR-GO-Corumbaiba,br-go-cum
BR-GO-Cristalina,br;go;crt
BR-GO-Cristalina,br-go-crt
BR-GO-Cristalina,br-cristalina
BR-GO-Cristalina,co-g-crt
BR-GO-Cristalina,br;goias;cristalina
BR-GO-Cristalina,br-5206206
BR-GO-Cristalina,br;go;cristalina
BR-GO-Cristianopolis,co-g-cyl
BR-GO-Cristianopolis,br;go;cristianopolis
BR-GO-Cristianopolis,br-go-cyl
BR-GO-Cristianopolis,br-5206305
BR-GO-Cristianopolis,br-cristianopolis
BR-GO-Cristianopolis,br;go;cyl
BR-GO-Cristianopolis,br;goias;cristianopolis
BR-GO-Crixas,br;goias;crixas
BR-GO-Crixas,br;go;cxa
BR-GO-Crixas,br-crixas
BR-GO-Crixas,br-5206404
BR-GO-Crixas,br;go;crixas
BR-GO-Crixas,co-g-cxa
BR-GO-Crixas,br-go-cxa
BR-GO-Crominia,br-5206503
BR-GO-Crominia,br;go;crominia
BR-GO-Crominia,br-go-cny
BR-GO-Crominia,br-crominia
BR-GO-Crominia,br;go;cny
BR-GO-Crominia,co-g-cny
BR-GO-Crominia,br;goias;crominia
BR-GO-Cumari,br;goias;cumari
BR-GO-Cumari,co-g-cmy
BR-GO-Cumari,br;go;cumari
BR-GO-Cumari,br;go;cmy
BR-GO-Cumari,br-go-cmy
BR-GO-Cumari,br-5206602
BR-GO-Cumari,br-cumari
BR-GO-Damianopolis,co-g-dam
BR-GO-Damianopolis,br-go-dam
BR-GO-Damianopolis,br;go;damianopolis
BR-GO-Damianopolis,br-damianopolis
BR-GO-Damianopolis,br;go;dam
BR-GO-Damianopolis,br-5206701
BR-GO-Damianopolis,br;goias;damianopolis
BR-GO-Damolandia,br;go;dmn
BR-GO-Damolandia,br;goias;damolandia
BR-GO-Damolandia,br-go-dmn
BR-GO-Damolandia,br;go;damolandia
BR-GO-Damolandia,br-5206800
BR-GO-Damolandia,br-damolandia
BR-GO-Damolandia,co-g-dmn
BR-GO-Davinopolis,br;goias;davinopolis
BR-GO-Davinopolis,br-go-dvs
BR-GO-Davinopolis,co-g-dvs
BR-GO-Davinopolis,br-5206909
BR-GO-Davinopolis,br;go;dvs
BR-GO-Davinopolis,br;go;davinopolis
BR-GO-Diorama,br-5207105
BR-GO-Diorama,br-go-doa
BR-GO-Diorama,br;goias;diorama
BR-GO-Diorama,br-diorama
BR-GO-Diorama,co-g-doa
BR-GO-Diorama,br;go;doa
BR-GO-Diorama,br;go;diorama
BR-GO-DivinopolisGoias,co-g-dvg
BR-GO-DivinopolisGoias,br;go;dvg
BR-GO-DivinopolisGoias,br-go-dvg
BR-GO-DivinopolisGoias,br-5208301
BR-GO-DivinopolisGoias,br;go;divinopolis.goias
BR-GO-DivinopolisGoias,br-divinopolisgoias
BR-GO-DivinopolisGoias,br;goias;divinopolis.goias
BR-GO-Doverlandia,br-5207253
BR-GO-Doverlandia,br;goias;doverlandia
BR-GO-Doverlandia,br-go-dve
BR-GO-Doverlandia,br;go;dve
BR-GO-Doverlandia,br;go;doverlandia
BR-GO-Doverlandia,br-doverlandia
BR-GO-Doverlandia,co-g-dve
BR-GO-Edealina,br-go-eda
BR-GO-Edealina,br;goias;edealina
BR-GO-Edealina,br;go;eda
BR-GO-Edealina,br-edealina
BR-GO-Edealina,br;go;edealina
BR-GO-Edealina,co-g-eda
BR-GO-Edealina,br-5207352
BR-GO-Edeia,br-go-ede
BR-GO-Edeia,br;goias;edeia
BR-GO-Edeia,co-g-ede
BR-GO-Edeia,br-edeia
BR-GO-Edeia,br;go;ede
BR-GO-Edeia,br-5207402
BR-GO-Edeia,br;go;edeia
BR-GO-EstrelaNorte,br;go;estrela.norte
BR-GO-EstrelaNorte,br;goias;estrela.norte
BR-GO-EstrelaNorte,br-go-esn
BR-GO-EstrelaNorte,br-5207501
BR-GO-EstrelaNorte,br;go;esn
BR-GO-EstrelaNorte,co-g-esn
BR-GO-Faina,br-5207535
BR-GO-Faina,br-go-fin
BR-GO-Faina,br;goias;faina
BR-GO-Faina,co-g-fin
BR-GO-Faina,br;go;faina
