selected,abbrevref_id,isolabel_ext,abbrev,insert_date,default_abbrev
t,5,BR-AL-Igaci,br-igaci,2023-11-30,f
t,5,BR-AL-Igaci,BR-AL-ICY,2023-11-30,f
t,2,BR-AL-Igaci,BR-AL-ICY,2022-10-05,t
t,5,BR-AL-Igaci,br;al;icy,2023-11-30,f
t,5,BR-AL-IgrejaNova,BR-AL-IGJ,2023-11-30,f
t,5,BR-AL-IgrejaNova,br-igrejanova,2023-11-30,f
t,5,BR-AL-IgrejaNova,br;alagoas;igreja.nova,2023-11-30,f
t,2,BR-AL-IgrejaNova,BR-AL-IGJ,2022-10-05,t
t,5,BR-AL-IgrejaNova,BR-2703205,2023-11-30,f
t,5,BR-AL-IgrejaNova,br;al;igreja.nova,2023-11-30,f
t,5,BR-AL-IgrejaNova,br;al;igj,2023-11-30,f
t,5,BR-AL-Inhapi,br;al;ihp,2023-11-30,f
t,5,BR-AL-Inhapi,BR-AL-IHP,2023-11-30,f
t,5,BR-AL-Inhapi,br;alagoas;inhapi,2023-11-30,f
t,5,BR-AL-Inhapi,BR-2703304,2023-11-30,f
t,5,BR-AL-Inhapi,br;al;inhapi,2023-11-30,f
t,2,BR-AL-Inhapi,BR-AL-IHP,2022-10-05,t
t,5,BR-AL-Inhapi,br-inhapi,2023-11-30,f
t,5,BR-AL-JacareHomens,br-jacarehomens,2023-11-30,f
t,2,BR-AL-JacareHomens,BR-AL-JSH,2022-10-05,t
t,5,BR-AL-JacareHomens,br;al;jacare.homens,2023-11-30,f
t,5,BR-AL-JacareHomens,br;al;jsh,2023-11-30,f
t,5,BR-AL-JacareHomens,BR-AL-JSH,2023-11-30,f
t,5,BR-AL-JacareHomens,br;alagoas;jacare.homens,2023-11-30,f
t,5,BR-AL-JacareHomens,BR-2703403,2023-11-30,f
t,5,BR-AL-Jacuipe,br;al;jacuipe,2023-11-30,f
t,5,BR-AL-Jacuipe,BR-AL-JPE,2023-11-30,f
t,2,BR-AL-Jacuipe,BR-AL-JPE,2022-10-05,t
t,5,BR-AL-Jacuipe,BR-2703502,2023-11-30,f
t,5,BR-AL-Jacuipe,br;al;jpe,2023-11-30,f
t,5,BR-AL-Jacuipe,br;alagoas;jacuipe,2023-11-30,f
t,5,BR-AL-Jacuipe,br-jacuipe,2023-11-30,f
t,5,BR-AL-Japaratinga,BR-2703601,2023-11-30,f
t,5,BR-AL-Japaratinga,BR-AL-JPG,2023-11-30,f
t,5,BR-AL-Japaratinga,br;alagoas;japaratinga,2023-11-30,f
t,5,BR-AL-Japaratinga,br;al;jpg,2023-11-30,f
t,5,BR-AL-Japaratinga,br;al;japaratinga,2023-11-30,f
t,2,BR-AL-Japaratinga,BR-AL-JPG,2022-10-05,t
